日期,温度,湿度,aqi,更新日期
2020-01-15,-1℃,92%,139,2020-01-15 20:10:00
2020-01-15,0℃,91%,134,2020-01-15 21:03:00
2020-01-15,-1℃,89%,125,2020-01-15 22:00:00
2020-01-15,-1℃,87%,135,2020-01-15 23:00:00
2020-01-16,-1℃,86%,128,2020-01-16 00:00:00
2020-01-16,0℃,83%,133,2020-01-16 00:51:00
2020-01-16,0℃,82%,133,2020-01-16 02:00:00
2020-01-16,0℃,80%,129,2020-01-16 03:00:00
2020-01-16,0℃,79%,134,2020-01-16 04:00:00
2020-01-16,0℃,81%,132,2020-01-16 04:49:00
2020-01-16,0℃,80%,125,2020-01-16 05:58:00
2020-01-16,0℃,79%,118,2020-01-16 07:00:00
2020-01-16,0℃,80%,112,2020-01-16 08:00:00
2020-01-16,0℃,80%,113,2020-01-16 09:00:00
2020-01-16,0℃,77%,114,2020-01-16 10:00:00
2020-01-16,0℃,75%,113,2020-01-16 10:36:00
2020-01-16,2℃,69%,105,2020-01-16 12:00:00
2020-01-16,3℃,66%,92,2020-01-16 13:00:00
2020-01-16,4℃,65%,89,2020-01-16 14:00:00
2020-01-16,4℃,66%,99,2020-01-16 15:10:00
2020-01-16,4℃,67%,99,2020-01-16 16:00:00
2020-01-16,3℃,71%,108,2020-01-16 17:00:00
2020-01-16,2℃,75%,117,2020-01-16 18:00:00
2020-01-16,2℃,77%,127,2020-01-16 18:38:00
2020-01-16,2℃,80%,142,2020-01-16 19:27:00
2020-01-16,2℃,81%,158,2020-01-16 21:00:00
2020-01-16,1℃,82%,172,2020-01-16 21:55:00
2020-01-16,1℃,81%,166,2020-01-16 23:00:00
2020-01-17,0℃,81%,158,2020-01-17 00:50:00
2020-01-17,1℃,76%,156,2020-01-17 02:00:00
2020-01-17,1℃,79%,169,2020-01-17 03:00:00
2020-01-17,0℃,83%,160,2020-01-17 04:00:00
2020-01-17,0℃,92%,147,2020-01-17 05:00:00
2020-01-17,0℃,86%,147,2020-01-17 05:40:00
2020-01-17,0℃,88%,143,2020-01-17 07:00:00
2020-01-17,0℃,84%,140,2020-01-17 08:00:00
2020-01-17,0℃,86%,139,2020-01-17 09:00:00
2020-01-17,2℃,85%,149,2020-01-17 09:40:00
2020-01-17,3℃,70%,156,2020-01-17 10:52:00
2020-01-17,4℃,67%,156,2020-01-17 12:01:00
2020-01-17,5℃,66%,152,2020-01-17 13:12:00
2020-01-17,5℃,66%,139,2020-01-17 14:13:00
2020-01-17,5℃,68%,134,2020-01-17 15:10:00
2020-01-17,5℃,66%,139,2020-01-17 16:02:00
2020-01-17,5℃,68%,149,2020-01-17 17:09:00
2020-01-17,4℃,72%,159,2020-01-17 18:04:00
2020-01-17,3℃,75%,172,2020-01-17 18:57:00
2020-01-17,3℃,77%,182,2020-01-17 20:07:00
2020-01-17,3℃,78%,188,2020-01-17 21:05:00
2020-01-17,3℃,77%,205,2020-01-17 22:02:00
2020-01-17,2℃,82%,201,2020-01-17 23:02:00
2020-01-18,1℃,89%,183,2020-01-18 00:13:00
2020-01-18,1℃,93%,172,2020-01-18 01:15:00
2020-01-18,0℃,94%,162,2020-01-18 01:54:00
2020-01-18,0℃,97%,150,2020-01-18 02:55:00
2020-01-18,0℃,98%,138,2020-01-18 04:02:00
2020-01-18,0℃,99%,124,2020-01-18 05:09:00
2020-01-18,0℃,99%,118,2020-01-18 05:54:00
2020-01-18,0℃,99%,129,2020-01-18 07:01:00
2020-01-18,0℃,99%,160,2020-01-18 08:09:00
2020-01-18,0℃,99%,183,2020-01-18 09:10:00
2020-01-18,0℃,99%,180,2020-01-18 09:54:00
2020-01-18,0℃,99%,165,2020-01-18 11:03:00
2020-01-18,1℃,99%,186,2020-01-18 12:01:00
2020-01-18,2℃,97%,205,2020-01-18 13:02:00
2020-01-18,3℃,87%,210,2020-01-18 13:57:00
2020-01-18,3℃,83%,212,2020-01-18 15:05:00
2020-01-18,4℃,82%,218,2020-01-18 16:06:00
2020-01-18,3℃,83%,217,2020-01-18 16:57:00
2020-01-18,3℃,84%,215,2020-01-18 17:54:00
2020-01-18,4℃,84%,208,2020-01-18 19:10:00
2020-01-18,4℃,81%,210,2020-01-18 20:05:00
2020-01-18,4℃,81%,211,2020-01-18 21:07:00
2020-01-18,3℃,91%,226,2020-01-18 22:10:00
2020-01-18,2℃,93%,230,2020-01-18 23:09:00
2020-01-19,2℃,91%,210,2020-01-19 00:56:00
2020-01-19,2℃,89%,186,2020-01-19 01:58:00
2020-01-19,2℃,94%,170,2020-01-19 02:52:00
2020-01-19,2℃,92%,170,2020-01-19 04:08:00
2020-01-19,1℃,94%,175,2020-01-19 04:58:00
2020-01-19,0℃,98%,133,2020-01-19 05:56:00
2020-01-19,0℃,98%,130,2020-01-19 06:58:00
2020-01-19,0℃,99%,117,2020-01-19 07:53:00
2020-01-19,0℃,99%,88,2020-01-19 09:05:00
2020-01-19,1℃,99%,94,2020-01-19 10:07:00
2020-01-19,3℃,88%,128,2020-01-19 11:04:00
2020-01-19,8℃,61%,158,2020-01-19 12:10:00
2020-01-19,8℃,63%,155,2020-01-19 12:55:00
2020-01-19,9℃,61%,155,2020-01-19 14:04:00
2020-01-19,10℃,63%,132,2020-01-19 15:05:00
2020-01-19,11℃,44%,100,2020-01-19 16:05:00
2020-01-19,9℃,59%,84,2020-01-19 16:54:00
2020-01-19,7℃,61%,84,2020-01-19 18:10:00
2020-01-19,7℃,64%,85,2020-01-19 19:06:00
2020-01-19,6℃,63%,114,2020-01-19 19:58:00
2020-01-19,7℃,54%,122,2020-01-19 20:57:00
2020-01-19,6℃,56%,118,2020-01-19 22:04:00
2020-01-19,6℃,58%,107,2020-01-19 22:54:00
2020-01-20,5℃,60%,107,2020-01-20 00:06:00
2020-01-20,5℃,61%,109,2020-01-20 01:07:00
2020-01-20,5℃,62%,112,2020-01-20 02:14:00
2020-01-20,4℃,67%,117,2020-01-20 03:06:00
2020-01-20,3℃,70%,122,2020-01-20 03:56:00
2020-01-20,2℃,76%,124,2020-01-20 04:53:00
2020-01-20,2℃,77%,120,2020-01-20 06:06:00
2020-01-20,2℃,77%,109,2020-01-20 07:01:00
2020-01-20,1℃,81%,107,2020-01-20 07:53:00
2020-01-20,2℃,78%,114,2020-01-20 09:01:00
2020-01-20,4℃,71%,107,2020-01-20 09:54:00
2020-01-20,6℃,65%,107,2020-01-20 10:59:00
2020-01-20,8℃,61%,119,2020-01-20 11:53:00
2020-01-20,9℃,53%,125,2020-01-20 13:01:00
2020-01-20,10℃,51%,118,2020-01-20 13:55:00
2020-01-20,10℃,48%,114,2020-01-20 15:10:00
2020-01-20,11℃,49%,103,2020-01-20 15:58:00
2020-01-20,10℃,52%,109,2020-01-20 17:09:00
2020-01-20,9℃,54%,119,2020-01-20 18:09:00
2020-01-20,8℃,60%,127,2020-01-20 19:02:00
2020-01-20,8℃,52%,114,2020-01-20 20:09:00
2020-01-20,8℃,52%,104,2020-01-20 21:09:00
2020-01-20,8℃,57%,112,2020-01-20 22:08:00
2020-01-20,8℃,58%,110,2020-01-20 22:55:00
2020-01-21,8℃,63%,117,2020-01-21 00:09:00
2020-01-21,8℃,65%,124,2020-01-21 01:06:00
2020-01-21,8℃,65%,137,2020-01-21 01:54:00
2020-01-21,7℃,66%,132,2020-01-21 03:06:00
2020-01-21,7℃,67%,132,2020-01-21 03:57:00
2020-01-21,4℃,80%,132,2020-01-21 04:52:00
2020-01-21,3℃,80%,125,2020-01-21 06:00:00
