日期,地区,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,迁入指数,迁出指数,温度,湿度,aqi,卫生人员,人口
20200224,银川,0,0,0,34.0,29.0,0,0.3133404,0.2672676,11.166666666666668,15.083333333333332,86.25,65764.0,199.31
20200224,乌鲁木齐,0,0,0,23.0,13.0,0,0.1126224,0.1010556,0.16666666666666669,73.91666666666667,66.33333333333333,227136.0,311.03
20200225,北京,0,20.0,0,406.0,235.0,4.0,2.2782708,1.139832,5.956521739130433,41.30434782608696,71.43478260869564,326102.0,1961.2
20200225,天津,0,4.0,0,135.0,91.0,3.0,1.3385088,0.721062,6.217391304347826,43.17391304347826,56.69565217391305,132525.0,1293.82
20200225,石家庄,0,0,0,29.0,22.0,0,0.670356,0.7420248,5.869565217391305,74.08695652173913,103.52173913043478,623974.0,1016.38
20200225,太原,0,0,0,20.0,14.0,0,0.7974612,0.5419548,2.9999999999999996,82.04166666666666,184.66666666666669,330891.0,420.16
20200225,呼和浩特,0,0,0,7.0,2.0,0,0.4077216,0.3031992,3.304347826086956,40.52173913043479,117.4782608695652,241424.0,286.66
20200225,沈阳,0,2.0,0,28.0,22.0,0,1.514214,0.9828216,1.391304347826087,46.652173913043484,33.34782608695652,391919.0,810.62
20200225,长春,0,1.0,0,45.0,33.0,0,0.89505,0.7335036,-3.565217391304349,65.56521739130434,50.21739130434782,241961.0,767.71
20200225,哈尔滨,0,0,0,199.0,77.0,3.0,0.3367332,0.3331692,-10.217391304347824,74.78260869565214,77.78260869565217,299636.0,1063.6
20200225,上海,1.0,7.0,0,336.0,268.0,3.0,3.2241564,1.3438224,16.874999999999996,77.125,66.79166666666666,238225.0,2301.91
20200225,南京,0,1.0,0,93.0,58.0,0,1.802736,0.8411364,14.043478260869563,90.86956521739128,97.43478260869567,739314.0,800.47
20200225,杭州,0,3.0,0,181.0,139.0,0,3.3177924,1.2225816,19.375,64.16666666666667,68.375,589357.0,870.04
20200225,合肥,0,8.0,0,174.0,127.0,1.0,1.4904324,1.08702,12.260869565217394,92.95652173913042,105.3913043478261,426956.0,570.2
20200225,福州,0,5.0,0,71.0,61.0,1.0,0.9649044,0.6560352,21.0,70.56521739130433,54.91304347826087,318503.0,711.54
20200225,南昌,0,3.0,0,231.0,187.0,0,0.763182,0.645084,21.791666666666664,62.29166666666667,46.87500000000001,325847.0,504.26
20200225,济南,0,0,0,47.0,24.0,0,0.9845388,0.5873796,5.208333333333333,97.50000000000004,82.62500000000001,961360.0,681.4
20200225,郑州,0,0,0,158.0,36.0,0,2.3122584,0.9185724,9.173913043478263,70.39130434782608,151.43478260869568,863167.0,862.65
20200225,武汉,370.0,1456.0,42.0,48297.0,12026.0,2193.0,0.3410748,0.2631528,17.17391304347826,76.34782608695652,96.47826086956523,521930.0,978.54
20200225,长沙,0,7.0,0,242.0,159.0,2.0,2.7180036,1.5847812,18.624999999999996,73.41666666666669,57.00000000000001,557808.0,704.41
20200225,广州,0,12.0,0,346.0,222.0,1.0,5.7137076,2.4530688,21.52173913043478,78.47826086956523,42.652173913043484,918396.0,1270.08
20200225,南宁,0,2.0,0,55.0,36.0,0,1.5435684,1.1686032,20.250000000000004,81.99999999999999,46.958333333333336,420360.0,666.16
20200225,海口,0,6.0,0,40.0,28.0,0,0.6357528,0.4234032,21.82608695652174,87.43478260869564,45.82608695652173,81387.0,204.62
20200225,重庆,0,23.0,0,576.0,372.0,6.0,1.9181772,2.8408644,12.565217391304346,85.34782608695654,68.56521739130434,272794.0,2884.62
20200225,成都,0,2.0,0,143.0,81.0,3.0,3.626046,2.0083788,12.416666666666668,74.87499999999999,110.00000000000001,746322.0,1404.76
20200225,贵阳,0,0,0,36.0,23.0,1.0,1.7862444,1.1035116,14.73913043478261,73.78260869565219,71.39130434782608,323381.0,432.46
20200225,昆明,0,0,0,54.0,36.0,0,2.4055704,1.2387492,13.521739130434781,55.391304347826086,44.30434782608696,389770.0,643.2
20200225,拉萨,0,0,0,1.0,1.0,0,0.0822312,0.0689148,2.4782608695652173,37.21739130434782,29.826086956521742,36806.0,55.94
20200225,西安,0,7.0,0,121.0,84.0,1.0,1.6040916,1.0973232,11.875,65.75,146.87499999999997,410896.0,846.78
20200225,兰州,0,0,0,37.0,31.0,2.0,0.8285328,0.4973724,5.791666666666667,26.458333333333332,80.79166666666667,207045.0,361.62
20200225,西宁,0,0,0,15.0,15.0,0,0.4816908,0.4613436,3.2608695652173916,25.956521739130427,61.7391304347826,59369.0,220.87
20200225,银川,0,1.0,0,34.0,30.0,0,0.354942,0.2884896,5.434782608695653,27.565217391304348,108.73913043478261,65764.0,199.31
20200225,乌鲁木齐,0,0,0,23.0,13.0,0,0.1073736,0.0972,-2.4761904761904763,89.57142857142857,57.57142857142857,227136.0,311.03
20200226,北京,10.0,13.0,1.0,416.0,248.0,5.0,2.2356,1.178226,4.478260869565217,42.217391304347835,51.60869565217392,326102.0,1961.2
20200226,天津,0,5.0,0,135.0,96.0,3.0,1.3623228,0.7655472,4.083333333333333,55.45833333333334,42.625,132525.0,1293.82
20200226,石家庄,0,0,0,29.0,22.0,0,0.7090092,0.7556652,4.416666666666668,68.79166666666666,67.04166666666664,623974.0,1016.38
20200226,太原,0,2.0,0,20.0,16.0,0,0.8223444,0.5609412,2.416666666666667,75.79166666666669,147.33333333333334,330891.0,420.16
20200226,呼和浩特,0,0,0,7.0,2.0,0,0.444204,0.343116,4.041666666666666,36.541666666666664,41.875,241424.0,286.66
20200226,沈阳,0,1.0,0,28.0,23.0,0,1.4489928,0.9983736,-1.2916666666666667,53.83333333333333,43.87500000000001,391919.0,810.62
20200226,长春,0,0,0,45.0,33.0,0,0.827172,0.7203816,-4.291666666666666,64.0,50.49999999999998,241961.0,767.71
20200226,哈尔滨,0,1.0,1.0,199.0,78.0,4.0,0.3623292,0.3830328,-8.166666666666668,69.5416666666667,81.58333333333334,299636.0,1063.6
20200226,上海,1.0,4.0,0,337.0,272.0,3.0,3.1833648,1.3404528,9.958333333333332,77.7083333333333,40.041666666666664,238225.0,2301.91
20200226,南京,0,0,0,93.0,58.0,0,1.7704332,0.8530596,10.000000000000002,73.66666666666666,45.75000000000001,739314.0,800.47
20200226,杭州,0,6.0,0,181.0,145.0,0,3.2388336,1.1698668,10.916666666666664,84.91666666666666,49.24999999999999,589357.0,870.04
20200226,合肥,0,8.0,0,174.0,135.0,1.0,1.4730984,1.0923984,9.666666666666666,83.45833333333334,56.666666666666664,426956.0,570.2
20200226,福州,1.0,4.0,0,72.0,65.0,1.0,0.9161748,0.6428484,18.5,75.66666666666669,63.5,318503.0,711.54
20200226,南昌,0,7.0,0,231.0,194.0,0,0.757188,0.6103836,15.08333333333333,77.16666666666666,83.16666666666667,325847.0,504.26
20200226,济南,0,1.0,0,47.0,25.0,0,0.9573552,0.6330312,4.458333333333332,72.58333333333334,77.04166666666666,961360.0,681.4
20200226,郑州,0,0,0,158.0,36.0,0,2.294244,0.933606,6.958333333333334,79.04166666666669,90.58333333333333,863167.0,862.65
20200226,武汉,383.0,1535.0,19.0,48680.0,13561.0,2212.0,0.3384504,0.2604312,11.73913043478261,85.56521739130437,68.82608695652173,521930.0,978.54
20200226,长沙,0,5.0,0,242.0,164.0,2.0,2.6331804,1.551798,14.458333333333327,84.58333333333333,147.04166666666669,557808.0,704.41
20200226,广州,0,8.0,0,346.0,230.0,1.0,5.4598536,2.5200396,22.583333333333332,78.08333333333331,38.58333333333333,918396.0,1270.08
20200226,南宁,0,6.0,0,55.0,42.0,0,1.5752232,1.2319128,20.708333333333336,83.08333333333333,49.375,420360.0,666.16
20200226,海口,0,1.0,0,40.0,29.0,0,0.6141744,0.4262544,22.249999999999996,85.91666666666666,29.291666666666668,81387.0,204.62
20200226,重庆,0,12.0,0,576.0,384.0,6.0,1.9383948,2.8630584,12.875000000000002,84.08333333333336,61.625,272794.0,2884.62
20200226,成都,0,2.0,0,143.0,83.0,3.0,3.818016,2.126088,13.79166666666667,76.20833333333333,112.04166666666666,746322.0,1404.76
20200226,贵阳,0,4.0,0,36.0,27.0,1.0,1.8153072,1.1750508,15.95833333333333,77.70833333333334,69.25000000000001,323381.0,432.46
20200226,昆明,0,12.0,0,54.0,48.0,0,2.4547212,1.293408,14.249999999999998,57.83333333333333,52.87499999999999,389770.0,643.2
20200226,拉萨,0,0,0,1.0,1.0,0,0.091044,0.086508,1.1666666666666665,43.33333333333334,27.958333333333336,36806.0,55.94
20200226,西安,0,5.0,0,121.0,89.0,1.0,1.8641988,1.2255624,10.708333333333336,78.25000000000001,162.08333333333331,410896.0,846.78
20200226,兰州,0,1.0,0,37.0,32.0,2.0,0.8747028,0.52164,6.695652173913043,32.21739130434782,78.65217391304347,207045.0,361.62
20200226,西宁,0,0,0,15.0,15.0,0,0.52083,0.4759884,4.833333333333334,25.999999999999996,75.25,59369.0,220.87
20200226,银川,0,0,0,34.0,30.0,0,0.4258332,0.3218616,5.25,31.875000000000004,78.12499999999997,65764.0,199.31
20200226,乌鲁木齐,0,0,0,23.0,13.0,0,0.1186488,0.1006992,0.04166666666666674,72.5,65.16666666666666,227136.0,311.03
20200227,北京,0,9.0,2.0,416.0,257.0,7.0,2.1888144,1.160568,2.500000000000001,42.25000000000001,41.24999999999999,326102.0,1961.2
20200227,天津,1.0,6.0,0,136.0,102.0,3.0,1.3140468,0.7961652,3.833333333333333,53.29166666666668,29.958333333333336,132525.0,1293.82
20200227,石家庄,0,2.0,0,29.0,24.0,0,0.7136424,0.712152,2.6250000000000004,64.75,54.08333333333332,623974.0,1016.38
20200227,太原,0,2.0,0,20.0,18.0,0,0.76302,0.5353128,1.5833333333333328,91.08333333333334,97.45833333333334,330891.0,420.16
20200227,呼和浩特,0,0,0,7.0,2.0,0,0.4380156,0.3533868,4.208333333333333,54.83333333333334,88.62499999999999,241424.0,286.66
20200227,沈阳,0,0,0,28.0,23.0,0,1.416042,0.9925092,-1.791666666666667,61.83333333333333,58.541666666666664,391919.0,810.62
20200227,长春,0,2.0,0,45.0,35.0,0,0.8299584,0.7143228,-2.6249999999999996,56.0,53.375,241961.0,767.71
20200227,哈尔滨,0,7.0,0,199.0,85.0,4.0,0.3940488,0.3814128,-6.666666666666667,70.12499999999999,96.41666666666667,299636.0,1063.6
20200227,上海,0,4.0,0,337.0,276.0,3.0,3.1077108,1.4359032,9.695652173913045,66.78260869565217,46.478260869565226,238225.0,2301.91
20200227,南京,0,0,0,93.0,58.0,0,1.7399448,0.9096948,8.916666666666666,67.75,53.87500000000001,739314.0,800.47
20200227,杭州,0,6.0,0,181.0,151.0,0,3.1312332,1.27332,9.541666666666666,75.375,54.75000000000001,589357.0,870.04
20200227,合肥,0,3.0,0,174.0,138.0,1.0,1.4305896,1.0979388,7.666666666666666,81.20833333333334,59.16666666666667,426956.0,570.2
20200227,福州,0,2.0,0,72.0,67.0,1.0,0.873828,0.6103512,14.125000000000004,70.58333333333333,29.75,318503.0,711.54
20200227,南昌,1.0,5.0,0,232.0,199.0,0,0.7603308,0.635526,12.333333333333336,79.41666666666669,71.16666666666667,325847.0,504.26
20200227,济南,0,0,0,47.0,25.0,0,0.9439416,0.6720084,3.5416666666666665,51.83333333333333,45.875,961360.0,681.4
20200227,郑州,0,0,0,158.0,36.0,0,2.0387052,0.8921016,2.9999999999999996,90.75,70.25,863167.0,862.65
20200227,武汉,313.0,2498.0,28.0,48993.0,16059.0,2240.0,0.3313224,0.2442636,9.583333333333334,86.45833333333334,46.37500000000001,521930.0,978.54
20200227,长沙,0,8.0,0,242.0,172.0,2.0,2.3508792,1.5707844,12.000000000000002,91.9583333333333,59.875,557808.0,704.41
20200227,广州,0,10.0,0,346.0,240.0,1.0,5.4988308,2.698272,21.958333333333332,78.66666666666667,41.41666666666667,918396.0,1270.08
20200227,南宁,0,2.0,0,55.0,44.0,0,1.5396804,1.1676636,21.583333333333336,82.70833333333331,45.95833333333333,420360.0,666.16
20200227,海口,0,1.0,0,40.0,30.0,0,0.6359796,0.4586868,22.375000000000004,85.16666666666669,21.25,81387.0,204.62
20200227,重庆,0,17.0,0,576.0,401.0,6.0,1.8528912,2.9201472,12.874999999999996,93.875,66.16666666666666,272794.0,2884.62
20200227,成都,0,2.0,0,143.0,85.0,3.0,3.7253844,2.1823668,14.416666666666664,82.58333333333334,142.99999999999997,746322.0,1404.76
20200227,贵阳,0,0,0,36.0,27.0,1.0,1.8656892,1.2042108,16.166666666666664,75.75,65.54166666666666,323381.0,432.46
20200227,昆明,0,0,0,54.0,48.0,0,2.426112,1.3373748,14.958333333333334,62.83333333333332,75.70833333333331,389770.0,643.2
20200227,拉萨,0,0,0,1.0,1.0,0,0.1207224,0.0831384,0.8333333333333334,46.50000000000001,28.08333333333333,36806.0,55.94
20200227,西安,0,3.0,0,121.0,92.0,1.0,1.8855828,1.1856132,5.500000000000001,94.99999999999999,38.708333333333336,410896.0,846.78
20200227,兰州,0,0,0,37.0,32.0,2.0,0.7902036,0.4925448,5.124999999999999,52.66666666666668,69.58333333333333,207045.0,361.62
20200227,西宁,0,0,0,15.0,15.0,0,0.5121468,0.4209732,1.6666666666666665,58.833333333333336,60.99999999999999,59369.0,220.87
20200227,银川,0,2.0,0,34.0,32.0,0,0.4301424,0.325944,5.749999999999999,54.37499999999999,75.25,65764.0,199.31
20200227,乌鲁木齐,0,1.0,0,23.0,14.0,0,0.1079892,0.1070172,-2.8333333333333335,77.41666666666667,84.0,227136.0,311.03
20200228,北京,1.0,14.0,1.0,417.0,271.0,8.0,2.0493648,1.2411468,2.652173913043478,58.69565217391304,77.8695652173913,326102.0,1961.2
20200228,天津,0,3.0,0,136.0,105.0,3.0,1.3488444,0.8058528,4.250000000000001,72.25,81.66666666666666,132525.0,1293.82
20200228,石家庄,0,0,0,29.0,24.0,0,0.7347024,0.749412,2.3333333333333335,84.16666666666669,118.70833333333334,623974.0,1016.38
20200228,太原,0,1.0,0,20.0,19.0,0,0.8070516,0.5748732,3.916666666666667,84.33333333333334,184.08333333333331,330891.0,420.16
20200228,呼和浩特,0,2.0,0,7.0,4.0,0,0.4777056,0.3670272,3.1666666666666665,71.83333333333333,93.83333333333331,241424.0,286.66
20200228,沈阳,0,1.0,0,28.0,24.0,0,1.4127048,1.0341756,1.0869565217391304,61.956521739130444,63.95652173913045,391919.0,810.62
20200228,长春,0,2.0,0,45.0,37.0,0,0.8066628,0.727218,-1.2916666666666665,68.99999999999999,56.24999999999999,241961.0,767.71
20200228,哈尔滨,0,9.0,0,199.0,94.0,4.0,0.4039308,0.3792744,-5.083333333333332,86.83333333333334,57.791666666666686,299636.0,1063.6
20200228,上海,0,3.0,0,337.0,279.0,3.0,2.9643408,1.5032952,10.625,81.25000000000003,48.16666666666667,238225.0,2301.91
20200228,南京,0,0,0,93.0,58.0,0,1.7461656,0.9927036,8.291666666666664,96.08333333333336,34.83333333333334,739314.0,800.47
20200228,杭州,0,8.0,0,181.0,159.0,0,3.1401432,1.469988,10.75,82.04166666666669,54.125,589357.0,870.04
20200228,合肥,0,2.0,0,174.0,140.0,1.0,1.488132,1.1086956,5.958333333333332,98.04166666666667,44.375,426956.0,570.2
20200228,福州,0,2.0,0,72.0,69.0,1.0,0.8793036,0.6637788,17.333333333333332,69.54166666666667,40.70833333333334,318503.0,711.54
20200228,南昌,0,4.0,0,232.0,203.0,0,0.8072136,0.6618024,12.666666666666668,79.66666666666667,89.58333333333334,325847.0,504.26
20200228,济南,0,1.0,0,47.0,26.0,0,0.99468,0.7246908,2.624999999999999,87.12499999999999,64.33333333333333,961360.0,681.4
20200228,郑州,0,0,0,158.0,36.0,0,2.1787056,0.9579384,4.458333333333332,88.83333333333333,71.625,863167.0,862.65
20200228,武汉,420.0,1726.0,37.0,49413.0,17785.0,2277.0,0.3221532,0.2574828,5.708333333333334,95.12499999999999,17.124999999999996,521930.0,978.54
20200228,长沙,0,2.0,0,242.0,174.0,2.0,2.624724,1.7449668,8.791666666666664,90.95833333333333,29.083333333333343,557808.0,704.41
20200228,广州,0,8.0,0,346.0,248.0,1.0,5.7380076,2.9756808,20.083333333333336,78.37500000000001,36.70833333333333,918396.0,1270.08
20200228,南宁,0,2.0,0,55.0,46.0,0,1.6211988,1.2218688,19.956521739130437,95.60869565217392,42.8695652173913,420360.0,666.16
20200228,海口,0,1.0,0,40.0,31.0,0,0.6864588,0.5386824,21.708333333333332,88.95833333333333,32.25000000000001,81387.0,204.62
20200228,重庆,0,21.0,0,576.0,422.0,6.0,2.0578536,2.71998,14.217391304347828,85.43478260869566,33.78260869565217,272794.0,2884.62
20200228,成都,0,3.0,0,143.0,88.0,3.0,4.0997988,2.3811408,13.875,74.625,29.125,746322.0,1404.76
20200228,贵阳,0,0,0,36.0,27.0,1.0,1.983204,1.313658,13.541666666666666,90.20833333333334,54.79166666666667,323381.0,432.46
20200228,昆明,0,0,0,54.0,48.0,0,2.6082648,1.4056092,13.541666666666668,70.33333333333333,69.95833333333334,389770.0,643.2
20200228,拉萨,0,0,0,1.0,1.0,0,0.1366632,0.0903312,-0.6666666666666666,24.583333333333332,25.124999999999996,36806.0,55.94
20200228,西安,0,3.0,0,121.0,95.0,1.0,2.0428524,1.2594528,5.541666666666668,95.70833333333333,42.125,410896.0,846.78
20200228,兰州,0,0,0,37.0,32.0,2.0,0.8031636,0.512568,5.958333333333333,54.12500000000001,60.333333333333336,207045.0,361.62
20200228,西宁,0,0,0,15.0,15.0,0,0.6706476,0.51435,2.166666666666667,55.125,52.208333333333336,59369.0,220.87
20200228,银川,0,0,0,34.0,32.0,0,0.4477356,0.3680964,7.999999999999999,40.58333333333334,71.95833333333333,65764.0,199.31
20200228,乌鲁木齐,0,2.0,0,23.0,16.0,0,0.1152468,0.0969408,-1.2916666666666667,83.41666666666667,38.58333333333334,227136.0,311.03
20200229,北京,2.0,5.0,0,419.0,276.0,8.0,1.9756548,1.4334408,2.2272727272727266,91.90909090909088,122.09090909090911,326102.0,1961.2
20200229,天津,0,4.0,0,136.0,109.0,3.0,1.459134,0.7993728,4.541666666666668,91.08333333333333,99.45833333333334,132525.0,1293.82
20200229,石家庄,0,3.0,0,29.0,27.0,0,0.8263944,0.813888,3.4347826086956506,91.43478260869566,135.47826086956516,623974.0,1016.38
20200229,太原,0,0,0,20.0,19.0,0,0.9625716,0.6992244,3.958333333333333,82.62499999999999,252.54166666666666,330891.0,420.16
20200229,呼和浩特,0,0,0,7.0,4.0,0,0.5121792,0.4102164,2.375,55.95833333333333,95.74999999999999,241424.0,286.66
20200229,沈阳,0,1.0,0,28.0,25.0,0,1.3472568,1.1067192,0.4782608695652174,65.21739130434784,79.30434782608697,391919.0,810.62
20200229,长春,0,2.0,0,45.0,39.0,0,0.7635708,0.7951932,-4.826086956521739,79.00000000000001,60.1304347826087,241961.0,767.71
20200229,哈尔滨,0,29.0,0,199.0,123.0,4.0,0.358344,0.3224448,-4.291666666666667,89.08333333333333,98.54166666666667,299636.0,1063.6
20200229,上海,0,8.0,0,337.0,287.0,3.0,3.265596,1.6436196,9.82608695652174,88.86956521739131,39.434782608695635,238225.0,2301.91
20200229,南京,0,0,0,93.0,58.0,0,1.81602,1.2100104,8.521739130434785,93.73913043478261,30.086956521739125,739314.0,800.47
20200229,杭州,0,5.0,0,181.0,164.0,0,3.6823896,1.821852,9.782608695652176,90.6086956521739,27.21739130434783,589357.0,870.04
20200229,合肥,0,3.0,0,174.0,143.0,1.0,1.5440868,1.2699828,7.249999999999999,94.91666666666667,37.791666666666664,426956.0,570.2
20200229,福州,0,1.0,0,72.0,70.0,1.0,0.9418032,0.7900416,20.125,72.625,50.41666666666666,318503.0,711.54
20200229,南昌,0,5.0,0,232.0,208.0,0,0.8283384,0.7279308,10.000000000000004,91.43478260869566,22.0,325847.0,504.26
20200229,济南,0,3.0,0,47.0,29.0,0,1.0994292,0.8690652,4.583333333333333,82.875,83.33333333333333,961360.0,681.4
20200229,郑州,0,0,0,158.0,36.0,0,2.3307912,1.1481588,5.666666666666668,94.49999999999999,93.41666666666669,863167.0,862.65
20200229,武汉,565.0,1675.0,26.0,49978.0,19460.0,2303.0,0.2976588,0.2686932,8.125,86.66666666666669,23.208333333333332,521930.0,978.54
20200229,长沙,0,4.0,0,242.0,178.0,2.0,2.5501068,2.2704948,8.166666666666668,93.16666666666666,16.708333333333336,557808.0,704.41
20200229,广州,0,12.0,0,346.0,260.0,1.0,6.4834344,3.9078612,21.625,77.91666666666667,45.66666666666667,918396.0,1270.08
20200229,南宁,0,4.0,0,55.0,50.0,0,1.6404444,1.3180644,20.416666666666668,95.70833333333333,37.95833333333333,420360.0,666.16
20200229,海口,0,2.0,0,40.0,33.0,0,0.8102592,0.7244964,23.347826086956523,84.82608695652172,36.34782608695651,81387.0,204.62
20200229,重庆,0,16.0,0,576.0,438.0,6.0,1.809864,3.099384,13.636363636363637,82.18181818181819,40.04545454545455,272794.0,2884.62
20200229,成都,0,0,0,143.0,88.0,3.0,4.139586,3.002346,15.875,62.25,44.375,746322.0,1404.76
20200229,贵阳,0,0,0,36.0,27.0,1.0,1.991628,1.5045912,14.391304347826088,85.52173913043478,53.304347826086975,323381.0,432.46
20200229,昆明,0,0,0,54.0,48.0,0,2.6163324,1.684962,13.458333333333334,59.5,56.166666666666664,389770.0,643.2
20200229,拉萨,0,0,0,1.0,1.0,0,0.1713312,0.1181952,1.4347826086956519,22.608695652173907,23.47826086956522,36806.0,55.94
20200229,西安,0,0,0,121.0,95.0,1.0,2.4296436,1.5207264,8.65217391304348,86.08695652173913,58.260869565217384,410896.0,846.78
20200229,兰州,0,0,0,37.0,32.0,2.0,0.87966,0.5935032,6.083333333333332,28.75,66.37500000000001,207045.0,361.62
20200229,西宁,0,0,0,15.0,15.0,0,0.7361928,0.6076296,1.7500000000000002,33.49999999999999,57.125,59369.0,220.87
20200229,银川,0,0,0,34.0,32.0,0,0.5086476,0.40338,8.304347826086955,26.043478260869573,72.56521739130436,65764.0,199.31
20200229,乌鲁木齐,0,1.0,0,23.0,17.0,0,0.1198152,0.0969084,-1.3750000000000004,73.70833333333333,36.541666666666664,227136.0,311.03
20200301,北京,1.0,6.0,0,420.0,282.0,8.0,2.1156228,1.190376,4.2272727272727275,57.590909090909086,43.31818181818181,326102.0,1961.2
20200301,天津,0,2.0,0,136.0,111.0,3.0,1.4518764,0.8530272,6.583333333333335,60.916666666666664,62.249999999999986,132525.0,1293.82
20200301,石家庄,0,0,0,29.0,27.0,0,0.8910648,0.8432748,7.291666666666667,55.74999999999999,60.29166666666666,623974.0,1016.38
20200301,太原,0,1.0,0,20.0,20.0,0,1.138212,0.6472224,5.791666666666668,24.250000000000004,42.958333333333336,330891.0,420.16
20200301,呼和浩特,0,0,0,7.0,4.0,0,0.5219964,0.4044168,-1.3333333333333333,34.916666666666664,33.66666666666667,241424.0,286.66
20200301,沈阳,0,0,0,28.0,25.0,0,1.5088356,1.0212804,0.29166666666666663,53.12500000000001,50.541666666666664,391919.0,810.62
20200301,长春,0,0,0,45.0,39.0,0,0.8775216,0.7336332,-5.416666666666667,82.79166666666667,74.54166666666666,241961.0,767.71
20200301,哈尔滨,0,17.0,0,199.0,140.0,4.0,0.450846,0.3405888,-5.916666666666666,83.08333333333333,115.49999999999999,299636.0,1063.6
20200301,上海,0,3.0,0,337.0,290.0,3.0,3.1574124,1.426248,9.65217391304348,89.73913043478261,27.913043478260864,238225.0,2301.91
20200301,南京,0,5.0,0,93.0,63.0,0,1.9842084,1.0551708,7.958333333333331,94.58333333333334,36.208333333333336,739314.0,800.47
20200301,杭州,0,1.0,0,181.0,165.0,0,3.6781776,1.559088,9.874999999999998,87.00000000000001,29.583333333333336,589357.0,870.04
20200301,合肥,0,4.0,0,174.0,147.0,1.0,1.7944416,1.2691728,7.875000000000002,93.04166666666667,36.62500000000001,426956.0,570.2
20200301,福州,0,0,0,72.0,70.0,1.0,0.9134856,0.6526656,16.166666666666668,90.83333333333333,33.04166666666667,318503.0,711.54
20200301,南昌,0,5.0,0,232.0,213.0,0,0.894726,0.6421032,11.958333333333336,75.58333333333334,35.875,325847.0,504.26
20200301,济南,0,3.0,0,47.0,32.0,0,1.1900196,0.761076,5.083333333333334,78.83333333333333,101.45833333333336,961360.0,681.4
20200301,郑州,0,0,0,158.0,36.0,0,2.6870616,1.238328,8.208333333333334,77.58333333333336,85.70833333333336,863167.0,862.65
20200301,武汉,193.0,1958.0,32.0,50171.0,21418.0,2335.0,0.2960388,0.2602692,8.79166666666667,80.29166666666664,41.83333333333333,521930.0,978.54
20200301,长沙,0,7.0,0,242.0,185.0,2.0,3.012066,1.8695772,10.708333333333332,82.95833333333333,52.33333333333333,557808.0,704.41
20200301,广州,0,4.0,0,346.0,264.0,1.0,6.6565152,3.3061284,22.625000000000004,77.41666666666669,35.458333333333336,918396.0,1270.08
20200301,南宁,0,2.0,0,55.0,52.0,0,1.7725068,1.2648312,20.833333333333336,92.45833333333333,51.08333333333333,420360.0,666.16
20200301,海口,0,2.0,0,40.0,35.0,0,0.9092736,0.5820012,23.624999999999996,83.33333333333333,22.5,81387.0,204.62
20200301,重庆,0,12.0,0,576.0,450.0,6.0,2.1590064,2.5867512,14.45833333333333,81.0,58.54166666666667,272794.0,2884.62
20200301,成都,0,2.0,0,143.0,90.0,3.0,4.6656324,2.5729164,14.956521739130437,58.30434782608696,70.65217391304348,746322.0,1404.76
20200301,贵阳,0,1.0,0,36.0,28.0,1.0,2.1732948,1.3368888,10.708333333333329,96.70833333333334,50.0,323381.0,432.46
20200301,昆明,0,0,0,54.0,48.0,0,2.8033128,1.512432,13.416666666666664,53.33333333333334,42.62499999999999,389770.0,643.2
20200301,拉萨,0,0,0,1.0,1.0,0,0.155196,0.1130112,4.625,33.583333333333336,27.541666666666668,36806.0,55.94
20200301,西安,0,1.0,0,121.0,96.0,1.0,2.973024,1.5986484,9.478260869565217,66.39130434782608,74.04347826086958,410896.0,846.78
20200301,兰州,0,0,0,37.0,32.0,2.0,0.8940132,0.5289624,5.708333333333333,32.58333333333333,59.37500000000001,207045.0,361.62
20200301,西宁,0,0,0,15.0,15.0,0,0.607338,0.5924664,-1.5833333333333335,52.625,69.79166666666667,59369.0,220.87
20200301,银川,0,0,0,34.0,32.0,0,0.5253336,0.3644676,3.9999999999999996,23.916666666666664,58.41666666666667,65764.0,199.31
20200301,乌鲁木齐,0,2.0,0,23.0,19.0,0,0.12312,0.1075032,-1.1666666666666667,73.70833333333333,48.99999999999999,227136.0,311.03
20200302,北京,0,6.0,0,420.0,288.0,8.0,2.9654424,1.3171248,2.8333333333333335,52.375,32.58333333333333,326102.0,1961.2
20200302,天津,0,7.0,0,136.0,118.0,3.0,1.6247952,1.0318752,5.608695652173916,52.82608695652174,51.565217391304344,132525.0,1293.82
20200302,石家庄,0,1.0,0,29.0,28.0,0,0.9916344,0.9534348,6.666666666666666,55.41666666666667,72.875,623974.0,1016.38
20200302,太原,0,0,0,20.0,20.0,0,1.31544,0.7956144,3.625,48.708333333333336,74.37499999999999,330891.0,420.16
20200302,呼和浩特,0,0,0,7.0,4.0,0,0.5322024,0.4481892,-3.0,41.208333333333336,48.416666666666664,241424.0,286.66
20200302,沈阳,0,0,0,28.0,25.0,0,1.5389352,1.1368836,-1.0869565217391304,65.56521739130436,56.95652173913044,391919.0,810.62
20200302,长春,0,1.0,0,45.0,40.0,0,0.9771516,0.7960356,-4.5,76.58333333333334,87.62499999999999,241961.0,767.71
20200302,哈尔滨,0,0,0,199.0,140.0,4.0,0.4713552,0.4233384,-9.739130434782608,80.95652173913045,131.00000000000003,299636.0,1063.6
20200302,上海,1.0,2.0,0,338.0,292.0,3.0,4.0390488,1.9020744,8.434782608695652,64.56521739130436,34.91304347826086,238225.0,2301.91
