日期,地区,新增确诊,新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,迁入指数,迁出指数,温度,湿度,aqi,医疗救治医院,发热门诊,人口
20200306,杭州,0,4.0,0,181.0,174.0,0,3.5514612,2.0164464,8.61,74.65,54.74,48.0,46.0,870.04
20200306,合肥,0,0,0,174.0,157.0,1.0,1.5835176,1.3390272,8.75,76.37,64.83,29.0,28.0,570.2
20200306,福州,0,0,0,72.0,70.0,1.0,0.8850708,0.7162992,13.12,57.58,38.67,202.0,199.0,711.54
20200306,南昌,0,1.0,0,232.0,220.0,0,0.8387712,0.7139664,10.96,96.75,41.71,26.0,25.0,504.26
20200306,济南,0,1.0,0,47.0,37.0,0,1.365498,1.0000908,10.0,42.92,77.5,55.0,55.0,681.4
20200306,郑州,0,0,0,158.0,36.0,0,2.935602,1.5782688,10.92,58.67,94.38,62.0,60.0,862.65
20200306,长沙,0,9.0,0,242.0,201.0,2.0,2.568348,2.00556,10.75,94.58,48.67,46.0,46.0,704.41
20200306,广州,0,9.0,0,346.0,292.0,1.0,5.8825116,3.7027692,18.54,79.0,38.58,115.0,113.0,1270.08
20200306,南宁,0,0,0,55.0,54.0,0,1.6148484,1.2257568,14.42,100.0,26.83,13.0,13.0,666.16
20200306,海口,0,1.0,0,40.0,38.0,0,0.8207568,0.6687036,22.46,88.04,21.38,27.0,27.0,204.62
20200306,重庆,0,12.0,0,576.0,502.0,6.0,2.0440188,3.1183056,13.35,68.96,51.22,141.0,129.0,2884.62
20200306,成都,1.0,4.0,0,144.0,97.0,3.0,4.003506,2.9298348,12.96,76.0,70.96,313.0,309.0,1404.76
20200306,贵阳,0,0,0,36.0,28.0,1.0,2.0095452,1.4901732,11.96,86.12,45.79,35.0,29.0,432.46
20200306,昆明,0,0,0,54.0,52.0,0,2.5103844,1.6834392,14.21,49.0,43.04,49.0,48.0,643.2
20200306,拉萨,0,0,0,1.0,1.0,0,0.1408104,0.0960012,3.57,44.83,25.87,2.0,0,55.94
20200306,西安,0,0,0,121.0,99.0,1.0,3.6406584,2.0102256,11.35,63.48,119.96,86.0,82.0,846.78
20200306,兰州,0,0,0,37.0,33.0,2.0,0.8692596,0.6255144,7.43,39.65,57.39,12.0,0,361.62
20200306,西宁,0,0,0,15.0,15.0,0,0.739044,0.542052,3.17,36.25,51.83,12.0,11.0,220.87
20200306,银川,0,0,0,35.0,32.0,0,0.5142528,0.4384368,6.96,24.65,60.78,23.0,23.0,199.31
20200306,乌鲁木齐,0,0,0,23.0,22.0,0,0.2154276,0.1542564,1.58,66.88,33.12,41.0,41.0,311.03
20200307,北京,0,0,0,424.0,297.0,8.0,1.7257212,1.5368292,8.09,55.78,80.78,106.0,101.0,1961.2
20200307,天津,0,0,0,136.0,128.0,3.0,1.5078312,0.9956196,8.12,74.46,146.25,47.0,47.0,1293.82
20200307,石家庄,0,0,0,29.0,28.0,0,1.1986704,1.0656036,11.12,53.54,120.71,55.0,55.0,1016.38
20200307,太原,0,0,0,20.0,20.0,0,1.1301444,0.9578736,6.71,31.29,57.5,34.0,34.0,420.16
20200307,呼和浩特,0,1.0,0,7.0,6.0,0,0.512244,0.5018436,0.33,53.25,34.75,18.0,17.0,286.66
20200307,沈阳,0,0,0,28.0,25.0,0,1.1914452,1.149552,2.91,89.74,60.52,22.0,21.0,810.62
20200307,长春,0,0,0,45.0,43.0,0,0.834948,0.9352908,0.91,82.87,87.61,22.0,14.0,767.71
20200307,哈尔滨,0,0,0,199.0,148.0,4.0,0.4687308,0.4305312,-1.33,77.04,100.46,63.0,63.0,1063.6
20200307,上海,1.0,5.0,0,339.0,303.0,3.0,3.1680072,2.2627512,12.09,81.91,81.0,115.0,115.0,2301.91
20200307,南京,0,3.0,0,93.0,83.0,0,1.8463788,1.7067024,13.62,67.83,59.25,50.0,50.0,800.47
20200307,杭州,0,1.0,0,181.0,175.0,0,3.473442,2.6064504,12.88,81.46,49.0,48.0,46.0,870.04
20200307,合肥,0,8.0,0,174.0,165.0,1.0,1.6016292,1.5736032,9.83,84.12,67.21,29.0,28.0,570.2
20200307,福州,0,1.0,0,72.0,71.0,1.0,0.9086904,0.8975448,16.12,84.29,51.12,202.0,199.0,711.54
20200307,南昌,0,3.0,0,232.0,223.0,0,0.7912728,0.7908516,12.96,94.12,24.83,26.0,25.0,504.26
20200307,济南,0,1.0,0,47.0,38.0,0,1.4352876,1.2792816,9.3,67.57,108.09,55.0,55.0,681.4
20200307,郑州,0,0,0,158.0,36.0,0,2.8961712,1.9672308,11.88,53.08,125.88,62.0,60.0,862.65
20200307,长沙,0,6.0,0,242.0,207.0,2.0,2.465316,2.6867052,12.12,95.13,43.71,46.0,46.0,704.41
20200307,广州,1.0,17.0,0,347.0,309.0,1.0,5.8346244,4.9132008,20.12,89.58,46.67,115.0,113.0,1270.08
20200307,南宁,0,0,0,55.0,54.0,0,1.6414812,1.348974,20.71,95.0,38.63,13.0,13.0,666.16
20200307,海口,0,0,0,40.0,38.0,0,0.8614836,1.0217016,24.79,81.71,20.25,27.0,27.0,204.62
20200307,重庆,0,10.0,0,576.0,512.0,6.0,1.8343584,2.9400084,14.33,70.96,69.25,141.0,129.0,2884.62
20200307,成都,0,0,0,144.0,97.0,3.0,3.8224872,3.7445976,14.88,70.5,76.75,313.0,309.0,1404.76
20200307,贵阳,0,0,0,36.0,28.0,1.0,1.9852128,1.8598248,12.22,85.57,44.48,35.0,29.0,432.46
20200307,昆明,0,0,0,54.0,52.0,0,2.4210252,2.0729196,15.83,40.5,30.63,49.0,48.0,643.2
20200307,拉萨,0,0,0,1.0,1.0,0,0.1455408,0.0961632,4.67,43.75,37.08,2.0,0,55.94
20200307,西安,0,2.0,0,121.0,101.0,1.0,3.6361872,2.6433864,12.57,63.65,115.96,86.0,82.0,846.78
20200307,兰州,0,0,0,37.0,33.0,2.0,0.8589564,0.7322076,8.96,33.5,71.83,12.0,0,361.62
20200307,西宁,0,0,0,15.0,15.0,0,0.8131752,0.688986,5.33,32.08,61.33,12.0,11.0,220.87
20200307,银川,0,0,0,35.0,32.0,0,0.5528412,0.5120496,5.79,35.04,64.79,23.0,23.0,199.31
20200307,乌鲁木齐,0,0,0,23.0,22.0,0,0.246402,0.1682856,-1.25,87.04,28.92,41.0,41.0,311.03
20200308,北京,0,0,0,424.0,297.0,8.0,1.7801532,1.1951388,4.3,89.39,131.09,106.0,101.0,1961.2
20200308,天津,0,0,0,136.0,128.0,3.0,1.373436,0.9686304,5.52,89.52,138.13,47.0,47.0,1293.82
20200308,石家庄,0,0,0,29.0,28.0,0,1.06029,1.0067004,6.96,76.22,179.3,55.0,55.0,1016.38
20200308,太原,0,0,0,20.0,20.0,0,1.1796192,0.7766604,4.96,55.22,115.57,34.0,34.0,420.16
20200308,呼和浩特,0,0,0,7.0,6.0,0,0.5194044,0.4590108,2.61,48.74,51.91,18.0,17.0,286.66
20200308,沈阳,0,0,0,28.0,25.0,0,1.1889828,0.9885564,5.17,80.09,61.09,22.0,21.0,810.62
20200308,长春,0,0,0,45.0,43.0,0,0.8649504,0.837054,2.78,91.22,77.09,22.0,14.0,767.71
20200308,哈尔滨,0,0,0,199.0,148.0,4.0,0.4655232,0.412128,0.33,88.42,93.42,63.0,63.0,1063.6
20200308,上海,0,0,0,339.0,303.0,3.0,2.9006748,1.7743536,11.92,76.67,32.83,115.0,115.0,2301.91
20200308,南京,0,0,0,93.0,83.0,0,1.9072584,1.34298,12.13,74.17,78.74,50.0,50.0,800.47
20200308,杭州,0,0,0,181.0,175.0,0,3.4107156,2.074896,12.57,80.7,50.04,48.0,46.0,870.04
20200308,合肥,0,0,0,174.0,165.0,1.0,1.6978248,1.454274,12.0,78.75,82.54,29.0,28.0,570.2
20200308,福州,0,0,0,72.0,71.0,1.0,0.891162,0.6693192,14.22,97.7,34.91,202.0,199.0,711.54
20200308,南昌,0,0,0,232.0,223.0,0,0.8136288,0.6278472,13.61,97.39,30.13,26.0,25.0,504.26
20200308,济南,0,0,0,47.0,38.0,0,1.4867388,1.0935972,12.39,54.43,136.91,55.0,55.0,681.4
20200308,郑州,0,0,0,158.0,36.0,0,2.9067012,1.8187416,12.57,66.39,130.43,62.0,60.0,862.65
20200308,长沙,0,0,0,242.0,207.0,2.0,2.803734,2.1074256,13.67,93.54,61.58,46.0,46.0,704.41
20200308,广州,0,0,0,347.0,309.0,1.0,5.6873664,4.0101156,21.71,89.08,28.12,115.0,113.0,1270.08
20200308,南宁,0,0,0,55.0,54.0,0,1.546776,1.2586104,23.17,89.48,39.83,13.0,13.0,666.16
20200308,海口,0,0,0,40.0,38.0,0,0.8845524,0.7663896,26.25,75.71,23.88,27.0,27.0,204.62
20200308,重庆,0,0,0,576.0,512.0,6.0,1.9114704,2.2669956,15.87,69.35,61.04,141.0,129.0,2884.62
20200308,成都,0,0,0,144.0,97.0,3.0,4.069116,3.1331772,14.63,69.46,83.42,313.0,309.0,1404.76
20200308,贵阳,0,0,0,36.0,28.0,1.0,2.0311884,1.6443,16.0,73.96,57.22,35.0,29.0,432.46
20200308,昆明,0,0,0,54.0,52.0,0,2.3620896,1.7577972,16.35,35.04,30.87,49.0,48.0,643.2
20200308,拉萨,0,0,0,1.0,1.0,0,0.1313172,0.0944784,5.3,17.17,36.91,2.0,0,55.94
20200308,西安,0,0,0,121.0,101.0,1.0,3.6940536,2.2642092,11.54,63.17,102.25,86.0,82.0,846.78
20200308,兰州,0,0,0,37.0,33.0,2.0,0.845802,0.6073056,6.26,34.13,68.61,12.0,0,361.62
20200308,西宁,0,0,0,15.0,15.0,0,0.6378264,0.6393492,3.12,34.79,70.88,12.0,11.0,220.87
20200308,银川,0,0,0,35.0,32.0,0,0.5053104,0.4623804,6.54,41.12,69.29,23.0,23.0,199.31
20200308,乌鲁木齐,0,0,0,23.0,22.0,0,0.3091284,0.1888272,-7.67,67.71,70.54,41.0,41.0,311.03
20200309,北京,4.0,1.0,0,428.0,298.0,8.0,2.6813592,1.294704,6.92,77.29,76.29,106.0,101.0,1961.2
20200309,天津,0,0,0,136.0,128.0,3.0,1.539,1.1359116,6.33,86.83,115.62,47.0,47.0,1293.82
20200309,石家庄,0,0,0,29.0,28.0,0,1.160406,1.070334,9.0,76.78,128.04,55.0,55.0,1016.38
20200309,太原,0,0,0,20.0,20.0,0,1.4345424,0.949806,6.33,53.04,74.67,34.0,34.0,420.16
20200309,呼和浩特,0,0,0,7.0,6.0,0,0.5045328,0.5067684,-0.09,37.78,43.35,18.0,17.0,286.66
20200309,沈阳,0,0,0,28.0,25.0,0,1.4323716,1.1304684,2.54,82.58,78.58,22.0,21.0,810.62
20200309,长春,0,1.0,0,45.0,44.0,0,1.0697184,0.8709444,-0.17,71.17,58.25,22.0,14.0,767.71
20200309,哈尔滨,0,0,0,199.0,148.0,4.0,0.49653,0.4507488,-2.96,63.43,45.74,63.0,63.0,1063.6
20200309,上海,0,0,0,339.0,303.0,3.0,3.8915964,2.3683104,12.29,96.87,26.63,115.0,115.0,2301.91
20200309,南京,0,0,0,93.0,83.0,0,2.518776,1.4888448,10.58,99.46,28.83,50.0,50.0,800.47
20200309,杭州,0,0,0,181.0,175.0,0,4.0221684,2.3951376,12.83,87.54,18.79,48.0,46.0,870.04
20200309,合肥,0,0,0,174.0,165.0,1.0,1.9543032,1.5203052,9.83,96.83,69.67,29.0,28.0,570.2
20200309,福州,0,0,0,72.0,71.0,1.0,1.1366892,0.7736472,18.87,87.13,42.13,202.0,199.0,711.54
20200309,南昌,0,0,0,232.0,223.0,0,1.0840716,0.7469496,13.74,91.48,22.09,26.0,25.0,504.26
20200309,济南,0,0,0,47.0,38.0,0,1.935738,1.2674232,6.92,84.54,142.33,55.0,55.0,681.4
20200309,郑州,0,0,0,158.0,36.0,0,3.6666108,1.865916,10.12,84.96,183.38,62.0,60.0,862.65
20200309,长沙,0,0,0,242.0,207.0,2.0,3.5808804,2.1818808,13.13,87.35,51.7,46.0,46.0,704.41
20200309,广州,0,0,0,347.0,309.0,1.0,7.6576428,4.521258,22.58,90.83,26.54,115.0,113.0,1270.08
20200309,南宁,0,0,0,55.0,54.0,0,1.9061568,1.5486876,24.12,80.79,50.5,13.0,13.0,666.16
20200309,海口,0,0,0,40.0,38.0,0,1.2637944,0.82377,27.04,67.35,36.52,27.0,27.0,204.62
20200309,重庆,0,0,0,576.0,512.0,6.0,2.213082,2.6405028,14.88,63.04,70.37,141.0,129.0,2884.62
20200309,成都,0,1.0,0,144.0,98.0,3.0,4.9305672,3.3360336,13.08,55.88,70.88,313.0,309.0,1404.76
20200309,贵阳,0,0,0,36.0,28.0,1.0,2.4360912,1.770336,12.43,71.22,60.87,35.0,29.0,432.46
20200309,昆明,0,0,0,54.0,52.0,0,2.9306772,1.7917524,15.67,36.12,29.71,49.0,48.0,643.2
20200309,拉萨,0,0,0,1.0,1.0,0,0.1361772,0.1009908,3.96,18.33,25.71,2.0,0,55.94
20200309,西安,0,0,0,121.0,101.0,1.0,4.1082228,2.4616548,11.42,47.92,102.5,86.0,82.0,846.78
20200309,兰州,0,0,0,37.0,33.0,2.0,0.9407664,0.6698376,1.48,37.74,80.35,12.0,0,361.62
20200309,西宁,0,0,0,15.0,15.0,0,0.6827328,0.73548,-1.83,52.04,50.0,12.0,11.0,220.87
20200309,银川,0,0,0,35.0,32.0,0,0.5794416,0.5309064,2.88,24.83,151.29,23.0,23.0,199.31
20200309,乌鲁木齐,0,0,0,23.0,22.0,0,0.6205248,0.3227364,-5.0,48.37,53.92,41.0,41.0,311.03
20200310,北京,4.0,5.0,0,432.0,303.0,8.0,2.2033296,1.3171248,6.04,35.71,34.17,106.0,101.0,1961.2
20200310,天津,0,0,0,136.0,128.0,3.0,1.5899004,1.0907784,6.96,51.37,49.17,47.0,47.0,1293.82
20200310,石家庄,0,1.0,0,29.0,29.0,0,1.7041752,1.0741896,9.17,42.38,72.38,55.0,55.0,1016.38
20200310,太原,0,0,0,20.0,20.0,0,1.251126,0.8922636,4.12,20.46,64.79,34.0,34.0,420.16
20200310,呼和浩特,0,0,0,7.0,6.0,0,0.5084856,0.4779,-1.29,24.33,71.83,18.0,17.0,286.66
20200310,沈阳,0,0,0,28.0,25.0,0,1.3313808,1.0456452,1.29,51.46,47.04,22.0,21.0,810.62
20200310,长春,0,0,0,45.0,44.0,0,0.9615024,0.8680284,-1.58,60.46,49.37,22.0,14.0,767.71
20200310,哈尔滨,0,18.0,0,199.0,166.0,4.0,0.5924988,0.4950072,-4.58,69.08,48.83,63.0,63.0,1063.6
20200310,上海,3.0,3.0,0,342.0,306.0,3.0,3.4890264,2.1603348,10.17,73.17,45.42,115.0,115.0,2301.91
20200310,南京,0,6.0,0,93.0,89.0,0,2.039418,1.3541256,9.62,80.83,42.67,50.0,50.0,800.47
20200310,杭州,0,0,0,181.0,175.0,0,3.5486748,2.2315824,10.88,75.0,31.37,48.0,46.0,870.04
20200310,合肥,0,4.0,0,174.0,169.0,1.0,1.622592,1.4007492,8.38,87.79,86.25,29.0,28.0,570.2
20200310,福州,0,0,0,72.0,71.0,1.0,0.9708336,0.7561836,16.33,78.13,18.33,202.0,199.0,711.54
20200310,南昌,0,1.0,0,232.0,224.0,0,0.9345132,0.7654176,13.04,66.71,57.12,26.0,25.0,504.26
20200310,济南,0,2.0,0,47.0,40.0,0,1.6030872,1.1663028,5.71,63.79,69.75,55.0,55.0,681.4
20200310,郑州,0,0,0,158.0,36.0,0,3.210192,1.86786,11.0,35.62,88.75,62.0,60.0,862.65
20200310,长沙,0,2.0,0,242.0,209.0,2.0,2.5572024,2.055132,12.21,72.54,59.04,46.0,46.0,704.41
20200310,广州,0,9.0,0,347.0,318.0,1.0,6.0751944,3.9768084,19.38,61.5,25.42,115.0,113.0,1270.08
20200310,南宁,0,0,0,55.0,54.0,0,1.6966584,1.4250168,20.08,55.21,29.92,13.0,13.0,666.16
20200310,海口,0,0,0,40.0,38.0,0,0.9465012,0.695952,22.29,79.75,33.08,27.0,27.0,204.62
20200310,重庆,0,8.0,0,576.0,520.0,6.0,1.8593064,3.1968756,14.46,58.5,55.96,141.0,129.0,2884.62
20200310,成都,0,2.0,0,144.0,100.0,3.0,3.7728504,3.0768984,12.67,65.21,52.04,313.0,309.0,1404.76
20200310,贵阳,0,0,0,36.0,28.0,1.0,1.9738728,1.5680952,8.12,79.25,45.54,35.0,29.0,432.46
20200310,昆明,0,1.0,0,54.0,53.0,0,2.533032,1.8136224,11.0,64.46,67.58,49.0,48.0,643.2
20200310,拉萨,0,0,0,1.0,1.0,0,0.1383156,0.0950292,4.54,17.21,22.58,2.0,0,55.94
20200310,西安,0,0,0,121.0,101.0,1.0,3.3933816,2.2928184,9.96,31.38,106.33,86.0,82.0,846.78
20200310,兰州,0,0,0,37.0,33.0,2.0,0.9044136,0.6711012,2.62,34.0,79.92,12.0,0,361.62
20200310,西宁,0,0,0,15.0,15.0,0,0.6494256,0.5789556,-0.79,34.54,50.96,12.0,11.0,220.87
20200310,银川,0,0,0,35.0,32.0,0,0.529902,0.4763124,3.79,20.12,58.54,23.0,23.0,199.31
20200310,乌鲁木齐,0,1.0,0,23.0,23.0,0,0.8456076,0.4533084,-3.0,54.46,54.71,41.0,41.0,311.03
20200311,北京,2.0,5.0,0,434.0,308.0,8.0,2.1360024,1.3783284,6.42,40.17,41.21,106.0,101.0,1961.2
20200311,天津,0,0,0,136.0,128.0,3.0,1.5868224,1.140966,10.25,40.33,63.17,47.0,47.0,1293.82
20200311,石家庄,0,0,0,29.0,29.0,0,1.3002444,1.1827944,11.71,36.5,80.25,55.0,55.0,1016.38
20200311,太原,0,0,0,20.0,20.0,0,1.1935836,0.8811504,4.71,37.46,82.54,34.0,34.0,420.16
20200311,呼和浩特,0,0,0,7.0,6.0,0,0.5085828,0.4777056,1.71,27.79,73.04,18.0,17.0,286.66
20200311,沈阳,0,0,0,28.0,25.0,0,1.2915612,1.0692,1.71,44.38,38.79,22.0,21.0,810.62
20200311,长春,0,0,0,45.0,44.0,0,0.9477324,0.8755452,-1.46,60.37,39.21,22.0,14.0,767.71
20200311,哈尔滨,0,2.0,0,199.0,168.0,4.0,0.697248,0.5066064,-4.13,63.58,38.75,63.0,63.0,1063.6
20200311,上海,0,7.0,0,342.0,313.0,3.0,3.2696784,2.2210848,10.92,61.17,82.21,115.0,115.0,2301.91
20200311,南京,0,3.0,0,93.0,92.0,0,1.9941552,1.4386248,10.13,65.5,71.46,50.0,50.0,800.47
20200311,杭州,0,0,0,181.0,175.0,0,3.3262488,2.2575672,11.33,66.5,60.79,48.0,46.0,870.04
20200311,合肥,0,2.0,0,174.0,171.0,1.0,1.6919604,1.4737788,10.17,73.75,71.38,29.0,28.0,570.2
20200311,福州,0,0,0,72.0,71.0,1.0,0.943974,0.723492,14.04,62.83,30.54,202.0,199.0,711.54
20200311,南昌,0,1.0,0,232.0,225.0,0,0.968112,0.7608492,12.46,74.83,65.79,26.0,25.0,504.26
20200311,济南,0,0,0,47.0,40.0,0,1.6495812,1.244322,11.08,34.79,84.38,55.0,55.0,681.4
20200311,郑州,0,0,0,158.0,36.0,0,3.368304,2.0084112,11.17,47.58,88.0,62.0,60.0,862.65
20200311,长沙,0,4.0,0,242.0,213.0,2.0,2.6785404,2.0934612,11.57,81.43,67.13,46.0,46.0,704.41
20200311,广州,0,3.0,0,347.0,321.0,1.0,5.6067228,4.0271904,16.87,59.04,46.08,115.0,113.0,1270.08
20200311,南宁,0,0,0,55.0,54.0,0,1.7309052,1.407132,17.75,65.92,62.13,13.0,13.0,666.16
20200311,海口,0,0,0,40.0,38.0,0,0.8477784,0.6960168,22.58,81.63,41.21,27.0,27.0,204.62
20200311,重庆,0,6.0,0,576.0,526.0,6.0,2.0874672,2.4465564,12.67,74.63,61.71,141.0,129.0,2884.62
20200311,成都,0,1.0,0,144.0,101.0,3.0,3.8841444,3.1323672,13.33,68.17,63.29,313.0,309.0,1404.76
20200311,贵阳,0,0,0,36.0,28.0,1.0,1.9453608,1.562328,9.63,85.25,51.79,35.0,29.0,432.46
20200311,昆明,0,0,0,54.0,53.0,0,2.3839596,1.8167976,14.17,56.46,77.96,49.0,48.0,643.2
20200311,拉萨,0,0,0,1.0,1.0,0,0.1489752,0.0955476,6.29,18.71,28.83,2.0,0,55.94
20200311,西安,0,0,0,121.0,101.0,1.0,3.296214,2.3305644,9.67,45.04,80.63,86.0,82.0,846.78
20200311,兰州,0,0,0,37.0,33.0,2.0,0.8994564,0.6752808,5.12,28.71,76.29,12.0,0,361.62
20200311,西宁,0,0,0,15.0,15.0,0,0.6281388,0.5743872,1.67,26.33,59.71,12.0,11.0,220.87
20200311,银川,0,0,0,35.0,32.0,0,0.5467176,0.5049864,7.43,18.52,51.7,23.0,23.0,199.31
20200311,乌鲁木齐,0,0,0,23.0,23.0,0,0.8865936,0.567,-1.0,56.17,55.0,41.0,41.0,311.03
20200312,北京,0,7.0,0,434.0,315.0,8.0,2.3048388,1.3898628,9.08,30.25,45.12,106.0,101.0,1961.2
20200312,天津,0,1.0,0,136.0,129.0,3.0,1.6301088,1.1630628,9.46,50.67,81.12,47.0,47.0,1293.82
20200312,石家庄,0,0,0,29.0,29.0,0,1.480518,1.1092464,9.79,44.0,89.04,55.0,55.0,1016.38
20200312,太原,0,0,0,20.0,20.0,0,1.2709224,0.9283248,6.12,36.96,85.67,34.0,34.0,420.16
20200312,呼和浩特,0,0,0,7.0,6.0,0,0.527796,0.4758912,1.25,29.29,35.12,18.0,17.0,286.66
20200312,沈阳,0,0,0,28.0,25.0,0,1.3271364,1.0941804,2.75,36.67,55.38,22.0,21.0,810.62
20200312,长春,0,0,0,45.0,44.0,0,1.02708,0.9004284,-1.0,36.42,161.46,22.0,14.0,767.71
20200312,哈尔滨,0,5.0,0,199.0,173.0,4.0,0.7604928,0.5856948,-3.46,51.12,40.12,63.0,63.0,1063.6
20200312,上海,0,1.0,0,342.0,314.0,3.0,3.4544232,2.3065884,12.21,76.96,74.67,115.0,115.0,2301.91
20200312,南京,0,1.0,0,93.0,93.0,0,2.0753172,1.4761116,13.21,65.42,72.54,50.0,50.0,800.47
20200312,杭州,0,3.0,0,181.0,178.0,0,3.3824304,2.3447556,12.25,74.5,64.08,48.0,46.0,870.04
20200312,合肥,0,2.0,0,174.0,173.0,1.0,1.7252352,1.4934132,12.58,70.62,62.67,29.0,28.0,570.2
20200312,福州,0,0,0,72.0,71.0,1.0,0.9152352,0.6993216,10.62,97.67,27.21,202.0,199.0,711.54
20200312,南昌,0,1.0,0,232.0,226.0,0,0.9407016,0.7397892,12.0,95.0,54.08,26.0,25.0,504.26
20200312,济南,0,3.0,0,47.0,43.0,0,1.6860312,1.2816792,13.58,41.08,89.08,55.0,55.0,681.4
20200312,郑州,0,0,0,158.0,36.0,0,3.030858,1.99098,15.25,44.08,75.54,62.0,60.0,862.65
20200312,长沙,0,3.0,0,242.0,216.0,2.0,2.53692,2.0242224,12.61,88.22,52.74,46.0,46.0,704.41
20200312,广州,0,1.0,0,347.0,322.0,1.0,5.8354668,4.0651956,19.21,83.0,58.79,115.0,113.0,1270.08
20200312,南宁,0,0,0,55.0,54.0,0,1.723032,1.362096,17.57,99.22,53.61,13.0,13.0,666.16
20200312,海口,0,0,0,40.0,38.0,0,0.8834184,0.7190532,26.12,79.42,23.88,27.0,27.0,204.62
20200312,重庆,0,1.0,0,576.0,527.0,6.0,2.0080224,2.8991196,14.58,68.33,56.17,141.0,129.0,2884.62
20200312,成都,0,1.0,0,144.0,102.0,3.0,3.8684628,3.1440312,13.5,69.12,77.29,313.0,309.0,1404.76
20200312,贵阳,0,0,0,36.0,28.0,1.0,1.9342476,1.5733764,11.29,86.83,49.21,35.0,29.0,432.46
20200312,昆明,0,0,0,54.0,53.0,0,2.478438,1.828332,18.25,32.92,43.54,49.0,48.0,643.2
20200312,拉萨,0,0,0,1.0,1.0,0,0.147582,0.0983016,7.17,17.67,29.92,2.0,0,55.94
20200312,西安,0,0,0,121.0,101.0,1.0,3.450924,2.3983128,11.25,47.88,95.25,86.0,82.0,846.78
20200312,兰州,0,0,0,37.0,33.0,2.0,0.9611784,0.6866208,5.38,24.58,93.79,12.0,0,361.62
20200312,西宁,0,0,0,15.0,15.0,0,0.6596316,0.572022,1.0,21.96,73.08,12.0,11.0,220.87
20200312,银川,0,0,0,35.0,32.0,0,0.565704,0.5053428,5.92,21.58,83.08,23.0,23.0,199.31
20200312,乌鲁木齐,0,0,0,23.0,23.0,0,0.87804,0.6074352,-0.46,52.92,38.29,41.0,41.0,311.03
20200313,北京,1.0,5.0,0,435.0,320.0,8.0,2.1762432,1.504656,6.33,24.92,27.83,106.0,101.0,1961.2
20200313,天津,0,1.0,0,136.0,130.0,3.0,1.6743996,1.18908,7.5,38.42,47.0,47.0,47.0,1293.82
20200313,石家庄,0,0,0,29.0,29.0,0,1.3927788,1.159758,6.83,42.42,56.17,55.0,55.0,1016.38
20200313,太原,0,0,0,20.0,20.0,0,1.2959676,0.9805212,6.08,27.42,61.83,34.0,34.0,420.16
20200313,呼和浩特,0,0,0,7.0,6.0,0,0.5712444,0.5016492,-1.21,20.25,32.83,18.0,17.0,286.66
20200313,沈阳,0,1.0,0,28.0,26.0,0,1.4137416,1.1924172,-0.83,36.96,45.78,22.0,21.0,810.62
20200313,长春,0,1.0,0,45.0,45.0,0,1.043928,1.0036872,-4.04,34.79,40.25,22.0,14.0,767.71
20200313,哈尔滨,0,5.0,0,199.0,178.0,4.0,0.7896852,0.6400296,-5.83,45.92,25.46,63.0,63.0,1063.6
20200313,上海,0,1.0,0,342.0,315.0,3.0,3.4211484,2.4537492,11.25,90.79,39.33,115.0,115.0,2301.91
20200313,南京,0,0,0,93.0,93.0,0,2.139372,1.6203888,9.42,92.63,76.71,50.0,50.0,800.47
20200313,杭州,0,0,0,181.0,178.0,0,3.4278228,2.4427332,12.29,84.37,64.25,48.0,46.0,870.04
20200313,合肥,0,0,0,174.0,173.0,1.0,1.8193896,1.5825456,8.12,92.54,72.71,29.0,28.0,570.2
20200313,福州,0,0,0,72.0,71.0,1.0,0.9414144,0.7490232,15.38,91.88,32.75,202.0,199.0,711.54
20200313,南昌,0,2.0,0,232.0,228.0,0,0.9625716,0.821178,15.13,80.87,43.35,26.0,25.0,504.26
20200313,济南,0,1.0,0,47.0,44.0,0,1.7053416,1.3665348,7.62,30.75,54.88,55.0,55.0,681.4
20200313,郑州,0,0,0,158.0,36.0,0,2.5325784,1.9145484,11.0,33.92,59.88,62.0,60.0,862.65
20200313,长沙,0,8.0,0,242.0,224.0,2.0,2.7406512,2.295054,14.25,77.21,71.79,46.0,46.0,704.41
20200313,广州,0,2.0,0,347.0,324.0,1.0,5.7291948,4.394574,21.61,92.57,51.17,115.0,113.0,1270.08
20200313,南宁,0,0,0,55.0,54.0,0,1.8394452,1.3811472,21.38,93.21,45.88,13.0,13.0,666.16
20200313,海口,0,0,0,40.0,38.0,0,0.9567072,0.8255844,26.12,76.54,21.42,27.0,27.0,204.62
20200313,重庆,0,15.0,0,576.0,542.0,6.0,2.0317392,2.6128008,14.7,75.65,78.04,141.0,129.0,2884.62
20200313,成都,0,1.0,0,144.0,103.0,3.0,4.089528,3.4436016,13.75,62.67,102.83,313.0,309.0,1404.76
20200313,贵阳,0,1.0,0,36.0,29.0,1.0,2.0822508,1.7176536,10.96,84.54,60.58,35.0,29.0,432.46
20200313,昆明,0,0,0,54.0,53.0,0,2.5099308,1.9504476,18.62,32.46,40.42,49.0,48.0,643.2
20200313,拉萨,0,0,0,1.0,1.0,0,0.1435968,0.1062396,7.42,17.38,29.08,2.0,0,55.94
20200313,西安,0,0,0,121.0,101.0,1.0,3.431808,2.537406,12.42,37.58,92.38,86.0,82.0,846.78
