03,2020-12-04,19208
03,2020-12-05,19288
03,2020-12-06,19298
03,2020-12-07,19586
03,2020-12-08,19798
03,2020-12-09,19992
03,2020-12-10,20234
03,2020-12-11,20402
03,2020-12-12,20524
03,2020-12-13,20538
03,2020-12-14,20932
03,2020-12-15,21166
03,2020-12-16,21415
03,2020-12-17,21725
03,2020-12-18,22019
03,2020-12-19,22235
03,2020-12-20,22323
03,2020-12-21,22762
03,2020-12-22,23074
03,2020-12-23,23328
03,2020-12-24,23534
03,2020-12-25,23546
03,2020-12-26,23698
03,2020-12-27,23720
03,2020-12-28,24112
03,2020-12-29,24350
03,2020-12-30,24666
03,2020-12-31,24940
03,2021-01-01,24960
03,2021-01-02,25210
03,2021-01-03,25228
03,2021-01-04,25694
03,2021-01-05,25950
03,2021-01-06,26188
03,2021-01-07,26514
03,2021-01-08,26754
03,2021-01-09,26908
03,2021-01-10,26932
03,2021-01-11,27260
03,2021-01-12,27524
03,2021-01-13,27776
03,2021-01-14,28004
03,2021-01-15,28232
03,2021-01-16,28354
03,2021-01-17,28370
03,2021-01-18,28660
04,2020-05-13,2
04,2020-05-14,6
04,2020-05-15,8
04,2020-05-16,8
04,2020-05-17,8
04,2020-05-18,8
04,2020-05-19,8
04,2020-05-20,12
04,2020-05-21,12
04,2020-05-22,14
04,2020-05-23,16
04,2020-05-24,16
04,2020-05-25,16
04,2020-05-26,16
04,2020-05-27,16
04,2020-05-28,20
04,2020-05-29,20
04,2020-05-30,20
04,2020-05-31,20
04,2020-06-01,20
04,2020-06-02,20
04,2020-06-03,20
04,2020-06-04,22
04,2020-06-05,22
04,2020-06-06,22
04,2020-06-07,22
04,2020-06-08,26
04,2020-06-09,26
04,2020-06-10,26
04,2020-06-11,26
04,2020-06-12,26
04,2020-06-13,26
04,2020-06-14,26
04,2020-06-15,26
04,2020-06-16,28
04,2020-06-17,28
04,2020-06-18,28
04,2020-06-19,28
04,2020-06-20,28
04,2020-06-21,28
04,2020-06-22,28
04,2020-06-23,28
04,2020-06-24,30
04,2020-06-25,30
04,2020-06-26,30
04,2020-06-27,30
04,2020-06-28,30
04,2020-06-29,30
04,2020-06-30,30
04,2020-07-01,30
04,2020-07-02,30
04,2020-07-03,30
04,2020-07-04,30
04,2020-07-05,30
04,2020-07-06,30
04,2020-07-07,30
04,2020-07-08,30
04,2020-07-09,30
04,2020-07-10,30
04,2020-07-11,30
04,2020-07-12,30
04,2020-07-13,30
04,2020-07-14,30
04,2020-07-15,32
04,2020-07-16,36
04,2020-07-17,36
04,2020-07-18,36
04,2020-07-19,36
04,2020-07-20,36
04,2020-07-21,38
04,2020-07-22,40
04,2020-07-23,44
04,2020-07-24,44
04,2020-07-25,44
04,2020-07-26,44
04,2020-07-27,46
04,2020-07-28,58
04,2020-07-29,60
04,2020-07-30,62
04,2020-07-31,68
04,2020-08-01,68
04,2020-08-02,68
04,2020-08-03,72
04,2020-08-04,74
04,2020-08-05,78
04,2020-08-06,84
04,2020-08-07,100
04,2020-08-08,106
04,2020-08-09,108
04,2020-08-10,124
04,2020-08-11,146
04,2020-08-12,164
04,2020-08-13,182
04,2020-08-14,202
04,2020-08-15,202
04,2020-08-16,202
04,2020-08-17,210
04,2020-08-18,238
04,2020-08-19,264
04,2020-08-20,288
04,2020-08-21,304
04,2020-08-22,308
04,2020-08-23,310
04,2020-08-24,360
04,2020-08-25,396
04,2020-08-26,426
04,2020-08-27,460
04,2020-08-28,486
04,2020-08-29,494
04,2020-08-30,494
04,2020-08-31,522
04,2020-09-01,554
04,2020-09-02,572
04,2020-09-03,604
04,2020-09-04,630
04,2020-09-05,634
04,2020-09-06,634
04,2020-09-07,678
04,2020-09-08,704
04,2020-09-09,716
04,2020-09-10,746
04,2020-09-11,770
04,2020-09-12,800
04,2020-09-13,802
04,2020-09-14,856
04,2020-09-15,892
04,2020-09-16,924
04,2020-09-17,952
04,2020-09-18,980
04,2020-09-19,992
04,2020-09-20,996
04,2020-09-21,1044
04,2020-09-22,1098
04,2020-09-23,1146
04,2020-09-24,1206
04,2020-09-25,1232
04,2020-09-26,1248
04,2020-09-27,1248
04,2020-09-28,1284
